Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
818,falcon-1024,pequeño,20.8459,1.8167,0.1104,22.7730
819,falcon-1024,pequeño,21.9092,1.7919,0.1075,23.8086
820,falcon-1024,pequeño,20.5763,1.8120,0.1070,22.4954
821,falcon-1024,pequeño,22.8323,1.8058,0.1086,24.7467
822,falcon-1024,pequeño,24.4374,1.8282,0.1197,26.3852
823,falcon-1024,pequeño,23.8661,1.8180,0.1080,25.7921
824,falcon-1024,pequeño,20.9099,1.8107,0.1078,22.8283
825,falcon-1024,pequeño,26.1523,1.8154,0.1078,28.0755
826,falcon-1024,pequeño,20.8896,1.8205,0.1077,22.8177
827,falcon-1024,pequeño,24.5654,1.8089,0.1083,26.4826
828,falcon-1024,pequeño,25.8074,1.8133,0.1084,27.7292
829,falcon-1024,pequeño,20.8371,1.8184,0.1086,22.7640
830,falcon-1024,pequeño,32.2195,1.8269,0.1092,34.1556
831,falcon-1024,pequeño,21.1441,1.8057,0.1092,23.0590
832,falcon-1024,pequeño,24.8911,1.8197,0.1104,26.8212
833,falcon-1024,pequeño,20.4042,1.8052,0.1074,22.3168
834,falcon-1024,pequeño,20.4287,1.7987,0.1075,22.3348
835,falcon-1024,pequeño,20.7537,1.8888,0.1112,22.7537
836,falcon-1024,pequeño,20.2964,1.8194,0.1097,22.2255
837,falcon-1024,pequeño,20.4695,1.8460,0.1127,22.4282
838,falcon-1024,pequeño,34.2585,1.8652,0.1113,36.2350
839,falcon-1024,pequeño,28.9120,1.8966,0.1150,30.9236
840,falcon-1024,pequeño,23.1342,1.8523,0.1103,25.0969
841,falcon-1024,pequeño,20.5121,1.8375,0.1126,22.4622
842,falcon-1024,pequeño,37.3522,1.8003,0.1122,39.2646
843,falcon-1024,pequeño,38.2182,1.8104,0.1102,40.1388
844,falcon-1024,pequeño,19.8910,1.8056,0.1077,21.8043
845,falcon-1024,pequeño,25.0928,2.7537,0.1157,27.9622
846,falcon-1024,pequeño,24.4593,1.8514,0.1084,26.4192
847,falcon-1024,pequeño,23.9867,1.7965,0.1081,25.8913
848,falcon-1024,pequeño,21.7570,1.8086,0.1089,23.6745
849,falcon-1024,pequeño,23.3829,1.8036,0.1106,25.2970
850,falcon-1024,pequeño,24.2267,1.8145,0.1126,26.1538
851,falcon-1024,pequeño,24.5317,1.8224,0.1093,26.4634
852,falcon-1024,pequeño,40.2253,1.8266,0.1099,42.1617
853,falcon-1024,pequeño,19.7052,1.8030,0.1078,21.6160
854,falcon-1024,pequeño,20.1674,1.8158,0.1092,22.0924
855,falcon-1024,pequeño,21.7472,1.8241,0.1154,23.6868
856,falcon-1024,pequeño,24.5598,1.8282,0.1081,26.4961
857,falcon-1024,pequeño,19.6971,2.7188,0.1138,22.5297
858,falcon-1024,pequeño,22.9981,1.8074,0.1125,24.9179
859,falcon-1024,pequeño,38.4112,1.8137,0.1093,40.3343
860,falcon-1024,pequeño,20.3896,1.8409,0.1096,22.3402
861,falcon-1024,pequeño,39.5297,1.8252,0.1094,41.4644
862,falcon-1024,pequeño,21.2902,1.8082,0.1082,23.2067
863,falcon-1024,pequeño,19.3890,1.7983,0.1077,21.2950
864,falcon-1024,pequeño,20.6385,1.7943,0.1073,22.5400
865,falcon-1024,pequeño,24.5795,1.8091,0.1077,26.4963
866,falcon-1024,pequeño,22.8028,1.8169,0.1087,24.7285
867,falcon-1024,pequeño,22.9977,1.8223,0.1122,24.9321
868,falcon-1024,pequeño,21.1506,2.9125,0.1135,24.1766
869,falcon-1024,pequeño,21.5499,1.8123,0.1167,23.4789
870,falcon-1024,pequeño,22.1535,1.7868,0.1060,24.0463
871,falcon-1024,pequeño,22.7792,1.8158,0.1069,24.7019
872,falcon-1024,pequeño,25.9736,1.8629,0.1090,27.9454
873,falcon-1024,pequeño,38.1395,2.9124,0.1209,41.1729
874,falcon-1024,pequeño,25.7879,1.8322,0.1112,27.7313
875,falcon-1024,pequeño,27.0514,1.8552,0.1088,29.0154
876,falcon-1024,pequeño,37.9798,1.8262,0.1112,39.9172
877,falcon-1024,pequeño,20.1396,1.8176,0.1086,22.0658
878,falcon-1024,pequeño,24.2161,1.8121,0.1088,26.1370
879,falcon-1024,pequeño,23.3344,1.8279,0.1086,25.2709
880,falcon-1024,pequeño,21.9131,1.8052,0.1145,23.8328
881,falcon-1024,pequeño,20.1393,1.8019,0.1140,22.0552
882,falcon-1024,pequeño,23.3816,1.8262,0.1087,25.3165
883,falcon-1024,pequeño,32.9045,1.8253,0.1171,34.8469
884,falcon-1024,pequeño,25.4065,1.8253,0.1072,27.3390
885,falcon-1024,pequeño,39.0639,1.8467,0.1112,41.0218
886,falcon-1024,pequeño,26.6914,1.8191,0.1093,28.6198
887,falcon-1024,pequeño,32.3062,1.8251,0.1106,34.2420
888,falcon-1024,pequeño,22.0823,2.8118,0.1120,25.0061
889,falcon-1024,pequeño,28.6737,1.8022,0.1089,30.5848
890,falcon-1024,pequeño,22.8671,1.8100,0.1089,24.7859
891,falcon-1024,pequeño,29.0772,1.8298,0.1091,31.0161
892,falcon-1024,pequeño,21.6867,1.8176,0.1079,23.6122
893,falcon-1024,pequeño,35.0743,1.8207,0.1095,37.0045
894,falcon-1024,pequeño,24.7324,1.8043,0.1093,26.6460
895,falcon-1024,pequeño,25.3644,1.8072,0.1085,27.2801
896,falcon-1024,pequeño,30.2578,1.8175,0.1095,32.1847
897,falcon-1024,pequeño,19.3847,1.8204,0.1113,21.3163
898,falcon-1024,pequeño,19.9555,1.7918,0.1073,21.8545
899,falcon-1024,pequeño,20.1424,1.8276,0.1092,22.0792
900,falcon-1024,pequeño,29.0847,1.7956,0.1083,30.9886
901,falcon-1024,pequeño,20.9558,1.8007,0.1076,22.8642
902,falcon-1024,pequeño,20.1506,1.8120,0.1089,22.0715
903,falcon-1024,pequeño,27.4938,1.8355,0.1074,29.4368
904,falcon-1024,pequeño,27.7447,2.9170,0.1136,30.7752
905,falcon-1024,pequeño,19.4337,1.8150,0.1085,21.3572
906,falcon-1024,pequeño,29.7153,1.8106,0.1087,31.6346
907,falcon-1024,pequeño,25.4802,1.8020,0.1075,27.3897
908,falcon-1024,pequeño,20.7231,1.8465,0.1114,22.6810
909,falcon-1024,pequeño,42.1850,1.8436,0.1145,44.1430
910,falcon-1024,pequeño,28.9952,1.8314,0.1086,30.9352
911,falcon-1024,pequeño,21.2110,1.8242,0.1091,23.1443
912,falcon-1024,pequeño,31.2477,1.8367,0.1081,33.1924
913,falcon-1024,pequeño,26.5469,1.8179,0.1100,28.4748
914,falcon-1024,pequeño,27.8484,1.8372,0.1114,29.7970
915,falcon-1024,pequeño,20.1339,1.7999,0.1084,22.0422
916,falcon-1024,pequeño,37.0336,1.8275,0.1095,38.9707
917,falcon-1024,pequeño,23.0054,1.8353,0.1084,24.9491
918,falcon-1024,pequeño,27.0167,1.8256,0.1095,28.9518
919,falcon-1024,pequeño,22.9823,1.7975,0.1070,24.8868
920,falcon-1024,pequeño,32.8745,1.8031,0.1080,34.7857
921,falcon-1024,pequeño,22.8452,1.8295,0.1087,24.7833
922,falcon-1024,pequeño,23.3182,1.8187,0.1082,25.2450
923,falcon-1024,pequeño,21.3020,1.8437,0.1097,23.2554
924,falcon-1024,pequeño,42.5265,1.8340,0.1096,44.4701
925,falcon-1024,pequeño,24.6178,1.8175,0.1089,26.5441
926,falcon-1024,pequeño,21.0310,1.7936,0.1082,22.9328
927,falcon-1024,pequeño,29.2405,1.8103,0.1100,31.1607
928,falcon-1024,pequeño,19.4377,1.8073,0.1076,21.3526
929,falcon-1024,pequeño,21.6441,1.8115,0.1079,23.5634
930,falcon-1024,pequeño,36.1891,1.8222,0.1143,38.1256
931,falcon-1024,pequeño,20.8595,1.8406,0.1097,22.8098
932,falcon-1024,pequeño,20.6083,1.8169,0.1080,22.5332
933,falcon-1024,pequeño,22.1681,1.8054,0.1077,24.0812
934,falcon-1024,pequeño,20.1295,3.4897,0.1120,23.7313
935,falcon-1024,pequeño,26.8582,1.8021,0.1115,28.7718
936,falcon-1024,pequeño,22.7540,1.8025,0.1077,24.6642
937,falcon-1024,pequeño,22.5483,1.8058,0.1076,24.4617
938,falcon-1024,pequeño,24.5111,1.8549,0.1102,26.4762
939,falcon-1024,pequeño,27.5185,1.8145,0.1120,29.4451
940,falcon-1024,pequeño,29.4469,1.8218,0.1113,31.3800
941,falcon-1024,pequeño,21.0410,1.8206,0.1083,22.9698
942,falcon-1024,pequeño,22.0962,1.8318,0.1075,24.0356
943,falcon-1024,pequeño,20.6067,1.8099,0.1111,22.5277
944,falcon-1024,pequeño,21.1991,1.8227,0.1135,23.1353
945,falcon-1024,pequeño,29.7451,2.6888,0.1171,32.5510
946,falcon-1024,pequeño,25.0397,1.8201,0.1107,26.9705
947,falcon-1024,pequeño,28.8409,1.8164,0.1089,30.7662
948,falcon-1024,pequeño,21.9161,1.8097,0.1084,23.8343
949,falcon-1024,pequeño,26.8489,1.8176,0.1092,28.7757
950,falcon-1024,pequeño,19.6989,1.8015,0.1063,21.6067
951,falcon-1024,pequeño,29.8423,1.8303,0.1116,31.7841
952,falcon-1024,pequeño,21.7548,1.8307,0.1085,23.6940
953,falcon-1024,pequeño,21.8889,1.8196,0.1125,23.8210
954,falcon-1024,pequeño,25.1049,1.8042,0.1132,27.0224
955,falcon-1024,pequeño,20.3509,1.8384,0.1076,22.2968
956,falcon-1024,pequeño,24.4986,3.1151,0.1193,27.7330
957,falcon-1024,pequeño,23.5266,1.8491,0.1080,25.4836
958,falcon-1024,pequeño,19.6590,1.7827,0.1083,21.5499
959,falcon-1024,pequeño,23.0237,1.8104,0.1287,24.9627
960,falcon-1024,pequeño,20.9078,1.8060,0.1081,22.8219
961,falcon-1024,pequeño,22.0261,1.8238,0.1075,23.9575
962,falcon-1024,pequeño,21.4137,1.8214,0.1075,23.3427
963,falcon-1024,pequeño,19.9686,3.6128,0.1134,23.6948
964,falcon-1024,pequeño,23.5760,1.8294,0.1088,25.5143
965,falcon-1024,pequeño,30.1875,1.8223,0.1082,32.1180
966,falcon-1024,pequeño,24.7496,1.8084,0.1089,26.6669
967,falcon-1024,pequeño,19.4287,1.8276,0.1075,21.3638
968,falcon-1024,pequeño,29.9151,3.1621,0.1145,33.1916
969,falcon-1024,pequeño,28.8460,1.8230,0.1101,30.7791
970,falcon-1024,pequeño,30.3631,1.8129,0.1100,32.2860
971,falcon-1024,pequeño,19.9743,1.8334,0.1085,21.9162
972,falcon-1024,pequeño,46.5302,1.8157,0.1092,48.4551
973,falcon-1024,pequeño,24.8890,1.8567,0.1100,26.8558
974,falcon-1024,pequeño,23.9533,1.8251,0.1125,25.8909
975,falcon-1024,pequeño,21.6305,1.8055,0.1100,23.5459
976,falcon-1024,pequeño,22.7728,1.8205,0.1084,24.7017
977,falcon-1024,pequeño,19.4845,1.8207,0.1067,21.4119
978,falcon-1024,pequeño,22.8632,1.8154,0.1088,24.7874
979,falcon-1024,pequeño,26.6043,1.8099,0.1145,28.5286
980,falcon-1024,pequeño,20.2784,1.8134,0.1096,22.2014
981,falcon-1024,pequeño,21.7053,1.7989,0.1074,23.6116
982,falcon-1024,pequeño,22.7753,1.8288,0.1079,24.7120
983,falcon-1024,pequeño,43.1649,3.0140,0.1143,46.2932
984,falcon-1024,pequeño,42.4723,1.8396,0.1101,44.4220
985,falcon-1024,pequeño,21.8212,1.7979,0.1270,23.7461
986,falcon-1024,pequeño,22.4754,1.8247,0.1099,24.4099
987,falcon-1024,pequeño,19.3822,1.8316,0.1083,21.3221
988,falcon-1024,pequeño,20.1155,1.8024,0.1062,22.0242
989,falcon-1024,pequeño,26.4478,1.8168,0.1080,28.3726
990,falcon-1024,pequeño,29.9075,1.8246,0.1122,31.8444
991,falcon-1024,pequeño,32.1060,1.8339,0.1099,34.0497
992,falcon-1024,pequeño,24.1698,1.8197,0.1101,26.0997
993,falcon-1024,pequeño,30.1433,1.8185,0.1102,32.0720
994,falcon-1024,pequeño,29.2693,1.8116,0.1094,31.1903
995,falcon-1024,pequeño,28.0251,1.8183,0.1096,29.9530
996,falcon-1024,pequeño,36.3439,1.8260,0.1103,38.2802
997,falcon-1024,pequeño,20.1397,3.3120,0.1139,23.5656
998,falcon-1024,pequeño,21.2674,1.8439,0.1073,23.2186
999,falcon-1024,pequeño,25.3664,1.8147,0.1095,27.2906
1000,falcon-1024,pequeño,23.8743,1.8257,0.1079,25.8078
