Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
960,Dilithium3,0.1871,0.3894,0.1791,0.7556
961,Dilithium3,0.1879,2.1641,0.1793,2.5313
962,Dilithium3,0.1933,0.5090,0.1796,0.8819
963,Dilithium3,0.1881,1.4166,0.2567,1.8614
964,Dilithium3,0.1899,0.2867,0.1789,0.6555
965,Dilithium3,0.1912,0.2828,0.1790,0.6530
966,Dilithium3,0.1960,0.4077,0.1790,0.7827
967,Dilithium3,0.1871,0.3881,0.2538,0.8290
968,Dilithium3,0.1898,0.4922,0.1825,0.8645
969,Dilithium3,0.1877,0.5308,0.1791,0.8976
970,Dilithium3,0.1915,1.3994,0.1863,1.7772
971,Dilithium3,0.1894,0.8431,0.1799,1.2124
972,Dilithium3,0.1874,0.9465,0.1795,1.3134
973,Dilithium3,0.1877,0.3682,0.1804,0.7363
974,Dilithium3,0.1933,0.2826,0.1844,0.6603
975,Dilithium3,0.1875,1.5065,0.1799,1.8739
976,Dilithium3,0.2775,0.9647,0.1791,1.4213
977,Dilithium3,0.1894,0.4049,0.1827,0.7770
978,Dilithium3,0.1883,0.2812,0.1785,0.6480
979,Dilithium3,0.1870,1.0371,0.1845,1.4086
980,Dilithium3,0.1883,0.2825,0.1794,0.6502
981,Dilithium3,0.1873,0.4076,0.1827,0.7776
982,Dilithium3,0.1879,1.6198,0.1845,1.9922
983,Dilithium3,0.1895,0.9646,0.1796,1.3337
984,Dilithium3,0.1906,0.4041,0.2664,0.8611
985,Dilithium3,0.1890,0.4258,0.1802,0.7950
986,Dilithium3,0.1887,0.2861,0.1793,0.6541
987,Dilithium3,0.1881,0.8207,0.1793,1.1881
988,Dilithium3,0.1882,1.0290,0.1795,1.3967
989,Dilithium3,0.1921,0.5269,0.1792,0.8982
990,Dilithium3,0.1876,0.7745,0.1790,1.1411
991,Dilithium3,0.2819,0.8046,0.1852,1.2717
992,Dilithium3,0.1889,0.9632,0.1825,1.3346
993,Dilithium3,0.1885,1.5527,0.1794,1.9206
994,Dilithium3,0.1879,0.5307,0.1797,0.8983
995,Dilithium3,0.1903,0.2815,0.1792,0.6510
996,Dilithium3,0.1901,0.2825,0.2610,0.7336
997,Dilithium3,0.1883,0.9677,0.1826,1.3386
998,Dilithium3,0.1875,0.7179,0.1929,1.0983
999,Dilithium3,0.1893,1.2326,0.1808,1.6027
1000,Dilithium3,0.2041,0.2880,0.1810,0.6731
