Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
960,Dilithium3,0.1907,1.7993,0.1832,2.1732
961,Dilithium3,0.1954,0.4125,0.1818,0.7897
962,Dilithium3,0.1883,0.2779,0.1934,0.6596
963,Dilithium3,0.3186,0.3786,0.1896,0.8868
964,Dilithium3,0.2130,0.8053,0.1868,1.2051
965,Dilithium3,0.1907,0.2839,0.1875,0.6621
966,Dilithium3,0.2046,0.4252,0.1870,0.8168
967,Dilithium3,0.1928,1.5668,0.1818,1.9414
968,Dilithium3,0.1912,0.5306,0.1796,0.9014
969,Dilithium3,0.3056,0.3019,0.1886,0.7961
970,Dilithium3,0.1920,0.8514,0.1817,1.2251
971,Dilithium3,0.1883,0.2924,0.1840,0.6647
972,Dilithium3,0.1872,3.5460,0.1960,3.9292
973,Dilithium3,0.1929,0.9725,0.1942,1.3596
974,Dilithium3,0.1930,0.7501,0.1818,1.1249
975,Dilithium3,0.1886,0.3028,0.1814,0.6728
976,Dilithium3,0.1882,0.2828,0.3263,0.7973
977,Dilithium3,0.1971,1.7450,0.1844,2.1265
978,Dilithium3,0.1922,2.5641,0.1866,2.9429
979,Dilithium3,0.1903,0.2765,0.1805,0.6473
980,Dilithium3,0.2030,0.7140,0.1937,1.1107
981,Dilithium3,0.3451,0.6124,0.1960,1.1535
982,Dilithium3,0.1963,0.2847,0.1870,0.6680
983,Dilithium3,0.2063,0.3986,0.1818,0.7867
984,Dilithium3,0.1939,0.3889,0.3060,0.8888
985,Dilithium3,0.1903,0.4098,0.1903,0.7904
986,Dilithium3,0.1944,0.2795,0.1863,0.6602
987,Dilithium3,0.2012,0.7039,0.1903,1.0954
988,Dilithium3,0.2980,1.1948,0.1809,1.6737
989,Dilithium3,0.1903,0.5200,0.1842,0.8945
990,Dilithium3,0.1888,1.6007,0.1868,1.9763
991,Dilithium3,0.1919,0.4082,0.1803,0.7804
992,Dilithium3,0.1890,0.3855,0.1852,0.7597
993,Dilithium3,0.1852,0.5130,0.1917,0.8899
994,Dilithium3,0.3080,0.4923,0.1949,0.9952
995,Dilithium3,0.1875,0.7186,0.1884,1.0945
996,Dilithium3,0.1879,0.2813,0.1841,0.6533
997,Dilithium3,0.2049,0.6082,0.1864,0.9995
998,Dilithium3,0.2082,0.7015,0.1822,1.0919
999,Dilithium3,0.2033,0.7021,0.1932,1.0986
1000,Dilithium3,0.1872,0.7530,0.1873,1.1275
