Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
960,Dilithium2,0.1052,0.6235,0.1234,0.8521
961,Dilithium2,0.1042,0.6904,0.1118,0.9064
962,Dilithium2,0.1124,1.1678,0.1122,1.3924
963,Dilithium2,0.1033,0.5481,0.1125,0.7639
964,Dilithium2,0.1095,0.2504,0.1121,0.4720
965,Dilithium2,0.1121,0.4063,0.1172,0.6356
966,Dilithium2,0.1034,0.2513,0.1113,0.4660
967,Dilithium2,0.1048,0.3407,0.1103,0.5558
968,Dilithium2,0.1093,0.1831,0.1102,0.4026
969,Dilithium2,0.2209,0.2584,0.1124,0.5917
970,Dilithium2,0.1102,0.1836,0.1104,0.4042
971,Dilithium2,0.1038,0.3236,0.1153,0.5427
972,Dilithium2,0.1033,0.1792,0.1098,0.3923
973,Dilithium2,0.1085,0.5042,0.1146,0.7273
974,Dilithium2,0.1033,1.1794,0.1112,1.3939
975,Dilithium2,0.1096,0.3410,0.1122,0.5628
976,Dilithium2,0.1035,0.3196,0.1151,0.5382
977,Dilithium2,0.1103,0.3162,0.1148,0.5413
978,Dilithium2,0.1112,0.1868,0.1111,0.4091
979,Dilithium2,0.2258,1.2965,0.1106,1.6329
980,Dilithium2,0.1031,0.2476,0.1155,0.4662
981,Dilithium2,0.1121,1.3282,0.2357,1.6760
982,Dilithium2,0.1085,0.1863,0.1215,0.4163
983,Dilithium2,0.1037,0.2528,0.1395,0.4960
984,Dilithium2,0.1065,1.1098,0.1184,1.3347
985,Dilithium2,0.1145,0.2646,0.1177,0.4968
986,Dilithium2,0.1055,0.3640,0.1238,0.5933
987,Dilithium2,0.1067,0.4160,0.1126,0.6353
988,Dilithium2,0.1125,0.2568,0.1125,0.4818
989,Dilithium2,0.1097,0.1849,0.1157,0.4103
990,Dilithium2,0.1038,0.3439,0.1105,0.5582
991,Dilithium2,0.1085,0.2486,0.1147,0.4718
992,Dilithium2,0.1028,0.3652,0.1120,0.5800
993,Dilithium2,0.1053,0.3301,0.1191,0.5545
994,Dilithium2,0.1021,0.4104,0.1111,0.6236
995,Dilithium2,0.1031,1.3579,0.1119,1.5729
996,Dilithium2,0.2227,0.5664,0.1107,0.8998
997,Dilithium2,0.1030,0.3910,0.1106,0.6046
998,Dilithium2,0.1081,0.2514,0.1141,0.4736
999,Dilithium2,0.1120,0.3171,0.1120,0.5411
1000,Dilithium2,0.1048,0.4303,0.1134,0.6485
